:START_ID(Gene)	:END_ID(Gene)
5111	8454
5987	55195
859	6546
6934	51701
6210	170506
8357	23067
808	54984
6714	7376
6603	8626
4296	57576
94	1460
5111	10923
773	7316
7316	116064
117178	386675
1501	5664
10013	10121
998	55107
8767	57154
8522	54518
1822	23132
8521	26190
6620	6622
582	1639
11252	54386
9943	51719
10087	57142
10643	54881
596	663
6830	51547
948	1277
8349	8450
467	83540
6343	7316
84080	90864
3881	10024
7316	11146
7311	84433
5058	9943
805	51406
8651	26118
5902	10537
3185	22907
1875	132660
5931	8364
3925	7316
57532	85291
5987	80256
9821	64326
7494	58487
2934	3690
5413	84316
7114	55791
6880	6881
9232	25847
367	8405
55211	57096
9768	23636
7316	10620
3875	55212
367	64800
5501	30012
580	60684
9638	57223
8615	84970
55660	57620
6506	84962
10289	338382
8125	8349
3035	8450
7316	54587
7337	7534
5700	84938
4173	5708
5562	8553
25813	84303
7804	10393
22948	79735
6217	8450
408	3839
3560	3600
4087	51773
6780	9768
4201	7316
6444	6445
580	8518
3910	9094
3146	7508
5709	80227
7014	80139
6129	6157
8352	10036
11070	163183
3276	8363
9146	80318
7316	80306
1410	1420
7316	117159
8452	552900
3606	7316
81629	85302
840	7415
4869	132660
4673	55832
4899	23126
5603	5715
9905	56902
3661	148022
2072	3035
8841	9139
996	1312
4839	8452
3020	8367
8452	54148
6232	10454
8237	26037
790	8517
23404	65109
1915	6184
80149	283208
6158	23521
3021	7290
1432	6942
3851	548593
23450	51639
7316	9184
1643	10980
70	8655
908	3676
367	6049
22920	54715
3191	9732
8793	10155
11030	51316
6774	9169
1308	3898
3798	6257
1459	10319
805	9482
54903	57062
3096	6663
5886	7188
8452	10097
891	6117
8361	29117
1147	6885
6194	6203
1173	8867
2108	4350
284996	388697
1660	5250
8468	65057
6157	10989
10643	26608
3065	5928
23035	57599
660	7157
1606	140890
808	4008
7316	29015
3312	5971
5685	5687
5987	54551
57335	125115
1401	23521
5984	5985
5573	29108
2258	23542
351	400120
7316	51422
7415	11135
25843	84246
54764	83992
5599	9318
7534	28954
9656	10111
6191	7417
3032	440738
920	963
10714	83932
51127	55284
8891	8894
8452	54442
8498	386681
1616	55536
3065	5926
1386	25824
1642	219541
2033	6199
10025	400569
7316	10239
6456	8754
7316	79084
9869	55512
582	1915
7316	54963
191	3106
23468	55363
7514	10014
493	796
6188	222235
10617	29082
1080	85021
2869	6426
1457	55660
51522	147872
1073	25913
7316	79078
231	7316
23451	55226
5347	91526
4149	55787
5393	9768
4092	55914
9547	56159
1460	84464
5688	5702
23560	55646
9958	10465
10526	55161
7791	27131
4193	8493
580	6427
998	57120
5297	5306
2101	5977
5800	6457
293	8454
1823	10537
6277	6282
8452	10498
8615	23256
1368	3039
6188	23345
8106	8454
4087	56956
8216	92565
6748	10987
4354	55914
963	3732
5585	6703
2099	6654
5925	5926
2885	10782
4089	4205
5499	5515
8833	29086
29970	51602
6301	25842
7532	10298
2099	57826
2810	10746
54514	55124
7316	56624
10783	10856
6184	11224
351	140545
7189	114609
4176	84126
8723	84867
7324	55743
2224	7251
10849	84172
10026	203068
56288	84552
6925	8434
10987	203068
6234	386675
7534	8452
648	2307
6613	9611
329	7286
860	6662
1717	79084
9338	79921
3551	7046
3656	57161
5566	7166
6125	8848
4522	7189
805	8767
334	5621
11137	57154
9694	79050
7316	51194
207	1786
302	6778
4233	200958
11030	50943
409	4131
51025	93621
4905	29086
5933	26574
902	10403
1410	9670
10856	85403
8452	8883
3190	5936
26289	55905
4005	4301
27238	54386
1499	8125
2072	8450
25788	84708
9092	23020
5691	5694
5579	8650
409	6146
3476	23612
3842	6147
3068	54931
477	8452
23650	79571
1070	9094
672	8360
8503	10657
23569	126961
1398	5979
2597	4193
5296	7048
10987	11236
7448	23178
2043	2261
3024	5928
10856	64101
2251	2260
8945	10845
1294	3918
10980	51773
2623	7341
4824	10362
307	9397
871	10537
406	1407
3710	7226
7332	140432
4246	10648
84140	145282
10097	57180
6134	6137
8216	79998
9873	80124
4851	7316
983	6667
9775	27292
7311	65018
5989	5991
23216	84557
3164	8647
6612	8883
10989	26986
3159	3320
58491	117178
8697	64682
7158	57646
9586	10488
3891	5521
5970	5977
54926	151636
8353	51105
4361	9656
963	3688
4281	7321
6159	51649
8202	8517
5717	60492
2534	6622
3312	8175
2065	3702
25	9610
24144	55272
6605	7316
6732	51747
10486	55660
3603	29946
5573	29117
60490	116540
9768	10450
329	9670
7874	57692
2935	23708
23201	57542
1394	2775
5682	91544
673	3303
3913	3915
7533	23139
351	9825
3842	10399
3134	6892
8452	26227
5230	10014
4087	7266
51633	55611
351	642
516	7316
5830	8239
1540	1857
2904	5582
408	7311
6189	9349
3589	8061
694	29883
8352	23067
5792	57473
5885	10274
2745	4217
4361	11052
2665	7189
2064	7094
3107	6301
5243	11331
3479	3483
409	1207
6711	23043
7316	11340
1892	2688
6188	8450
6157	55037
2959	6582
478	1975
3184	10202
6421	9693
2033	7507
408	51365
3932	5800
1601	8312
3065	6304
5140	10971
3304	7415
7428	84300
2810	23327
10291	23710
10567	79873
9188	10594
7316	79830
65243	125115
4736	8450
6154	9513
1495	10987
6925	114792
23019	29883
5562	84456
7316	10525
7189	51534
4952	51552
196477	386682
7316	51096
23327	92344
1031	23643
5175	55660
6613	114803
3159	4212
5971	6208
5683	5694
11157	57819
8878	11337
613	5777
25	23136
7083	27037
6156	8266
4193	7329
23043	58533
6303	138311
11165	27229
360	5338
3008	121504
4851	54567
25797	54165
2869	5701
5594	136319
844	5609
3646	6129
6152	8554
7532	8358
2042	6732
8651	11040
7375	196513
5879	9406
4538	7920
5713	5717
1017	6135
7341	201161
6130	9129
302	56302
7273	84448
1021	7884
5728	6794
3163	155061
8241	170506
23107	51639
1123	7046
6632	84967
5885	7923
8503	123722
5295	7812
1295	7205
7316	64100
6822	10549
1956	6464
7317	7322
8337	56254
7316	55930
7913	8354
3881	9113
7320	9646
5880	7412
5361	27289
4209	23166
3676	57805
6733	8233
3185	6187
2769	5578
10537	92017
60	2099
1398	1748
6169	79084
3676	7407
4690	8491
8021	8452
8738	55198
7316	7791
2737	4087
5886	29978
4507	5971
24144	55957
7142	386681
4831	5931
5315	93145
1408	1487
10140	10657
408	55567
1400	3187
3185	51639
4609	10005
1435	139716
160	7913
8175	29105
1386	8604
9781	196403
5595	6887
5976	26986
1017	9133
862	7421
7316	10465
9968	10919
6367	8916
351	6416
54622	56850
3799	654364
506	3396
8651	81603
328	1639
5071	6622
10001	51003
2932	10522
4674	8454
10594	10992
25764	51497
3676	55379
3312	10971
7316	23397
9477	10891
6303	388646
10592	27185
94039	386682
25	128853
8349	8360
5434	64425
1958	84337
6122	6129
1759	9475
6205	9129
3654	7189
4691	6146
55660	79753
10488	79152
5564	27335
7316	51386
5777	8660
280	2353
4830	9513
7316	51098
10938	51479
1021	5925
351	79698
5685	23198
3581	7534
9378	11248
4175	8452
5496	6195
498	6202
5510	83878
7316	55051
1460	1912
5966	22872
283	10468
1536	4689
658	7189
91544	154313
801	3707
4193	7178
63948	85479
5833	79831
6396	9069
2185	7041
7316	29899
9612	9759
7726	90933
7536	11193
867	2150
5970	6925
7316	10969
22806	25942
1647	8294
7316	55676
8364	9555
26227	51588
1020	7094
10488	79594
4092	51427
1602	4089
3273	8646
836	5599
1503	55832
5682	6999
10919	80028
6526	9657
7316	79003
10912	27037
7316	84271
3240	4088
1027	7529
1937	55339
351	51195
7316	23753
961	7057
166	79005
5684	284069
3326	9636
6606	8880
7490	11338
7316	338596
81	6772
7409	79027
26986	56945
8363	9612
7132	7341
3164	5473
836	8615
3198	81926
5048	11104
4184	10241
9229	85358
2034	56938
367	2068
3624	3626
6950	55003
2288	10963
6286	7316
3608	5094
5413	7316
2885	51082
23246	23481
8452	55858
2688	5701
10038	23468
7329	493829
10529	84676
4090	4221
5583	100506658
7316	60678
5690	23198
5566	8936
2902	6667
7316	7414
7316	23532
4149	5501
8934	79096
7321	84676
805	867
862	22834
10992	55037
5688	5707
6597	8361
8349	9349
5604	55742
142	9184
11140	338917
23157	124404
6950	170506
3836	5896
3622	7341
10426	85378
6632	8175
102	28514
1620	3065
7415	9774
5230	79016
3014	7157
6193	23345
580	11218
7311	340061
55240	80854
8437	9693
9618	10616
9861	9894
26258	63915
5970	10128
6955	50852
374879	386676
5684	5706
8065	9343
154	3765
4650	10565
11051	22920
10987	26121
5693	10014
6596	6670
3014	6233
4089	8767
1869	56654
55093	85302
10147	342371
3312	6613
1831	166614
6187	81887
1017	10109
5925	7799
57616	125115
4214	8239
7114	9240
8454	10128
5537	7316
9882	55196
2224	10488
2037	7529
7316	153364
3181	6129
1965	5612
1025	8915
7316	83988
7316	91663
585	5108
6135	9349
1528	1727
10015	26994
5928	8357
1915	64101
8161	10197
8717	8797
5564	54814
773	51232
5355	8518
5931	8363
4780	7975
6144	6155
598	5599
4436	84126
7341	58517
2661	55512
6137	8266
921	973
2869	80335
7531	8239
1652	3106
4869	6207
26258	115106
4938	10640
1785	10069
84787	554313
211	5908
6900	90627
1460	9150
7316	80823
7316	352909
1314	6187
386681	386682
5709	55705
26043	197131
5468	6604
6154	6155
7994	440093
23016	51013
2874	7157
5879	120892
2950	4292
2624	6886
8361	9682
3399	27289
10291	56950
55138	125115
9252	285971
1739	23303
279	2813
7323	9025
5599	56852
6449	6860
7323	23321
3188	51639
10014	23235
1915	6622
2353	81846
580	55734
373	6477
6232	92736
9782	23521
2035	7277
930	7409
4232	7917
55742	79735
287	6880
3726	5601
481	4087
5531	55671
64083	399687
351	5062
3339	5549
2058	11218
6195	23362
775	6262
7415	51143
6210	23451
5094	6189
9214	26287
1052	1387
51255	51364
5094	6432
6632	84844
6168	9513
7376	10499
4582	6714
3717	5335
1639	9391
51441	55832
1741	27165
4656	9470
117177	125115
5723	6203
6741	22827
26155	55290
5708	5886
7335	85363
10856	55705
7168	8379
6478	6855
10020	55183
7316	8881
23043	80155
64210	91607
7186	120892
1650	3192
9586	60468
3303	7277
5689	5714
4343	6144
3090	6934
930	5594
2026	10537
9113	92597
2193	8237
6804	8673
30844	55969
1398	5359
2274	10537
9618	11138
51252	90678
4952	5870
7415	23223
684	23118
55643	57473
1398	5159
2113	5930
1997	2355
1386	57136
1915	1956
57819	388646
4647	25924
1387	3439
10537	84861
2035	2171
8733	54458
10152	56243
4354	51421
6613	26517
5563	57820
2016	11036
3068	5610
373	3603
7316	7846
54778	128178
351	10744
5515	5934
4831	57819
6138	6165
2099	5914
1499	5764
60	351
6128	51649
10538	57120
1734	51465
8829	10512
3735	51547
3674	10519
7681	83541
1445	3725
5241	8850
351	1759
5600	51759
9185	55333
8601	51504
3326	4914
351	79823
2288	10537
1650	9349
6880	11226
4793	9093
3609	4110
10690	81629
498	2885
5831	11051
3551	8202
5330	7316
10969	51191
11345	55737
54507	83899
1400	5050
54165	81567
5501	23309
1956	23624
4734	6446
6634	55832
6257	8648
6117	10036
6143	9775
3476	6950
90	4086
8452	51239
11144	60491
56259	84081
1600	84872
472	56254
2099	51495
2035	25994
4287	6195
7552	23133
6780	10382
9462	10849
7534	26058
1021	1649
509	388697
8543	11030
7001	10549
64210	339287
9568	22809
5250	6169
6144	6188
23204	64083
10475	51619
51013	54536
2064	10019
23281	143884
909	80019
351	4811
6017	9368
23204	162427
1936	9725
8452	85364
5694	5700
11196	284297
2547	91419
6279	55791
684	23438
1406	8815
5429	25898
10987	57563
2771	7265
3185	64101
4738	8218
1642	81030
372	1314
6185	9577
573	9611
9611	51564
6502	6929
2664	84708
351	10658
2	309
1788	54737
2975	57085
22976	23524
1457	3183
7433	142685
867	7846
2176	7184
4174	6141
4904	222235
1488	56474
8697	51187
3953	6643
975	79001
58	5201
8900	23185
2885	30850
3846	353323
10951	23468
509	57835
81929	84464
10241	91056
817	10810
808	1159
25876	79666
5687	5691
5707	5716
7681	64859
5590	84612
6189	55646
6502	8555
5597	84950
1349	7316
29946	93611
7316	60592
5888	5890
163059	386677
7016	200734
57693	64782
3164	23085
5764	9913
3929	10549
7323	10293
3688	3959
9618	57473
4688	4689
7316	8914
351	339122
6122	6187
5562	9891
1660	7486
1108	9025
10399	23609
908	11198
9911	84140
3164	7153
1022	7157
3866	3983
6732	57136
7040	23345
2908	8805
1027	7186
1915	8665
23641	55138
9775	23091
2130	22981
3959	8453
55536	84289
6135	10419
3725	4074
4023	4036
857	5455
4522	10537
6256	80205
3218	5087
8932	25942
3015	7316
1676	10971
6202	9349
1407	1454
867	6331
26505	84445
6598	55636
6156	8517
4215	9349
509	9733
8841	64773
1000	50937
285	1026
5594	219402
6189	51202
3516	6310
1891	10014
51547	55183
7316	10121
6141	10989
8454	80204
3667	3718
6117	7083
8241	23345
7316	643246
8850	9240
2072	8883
7532	10129
7541	9587
5970	6035
84105	84164
208	5170
9129	56658
1958	3554
5125	10539
4035	55743
6169	55646
80125	653121
7189	9666
1113	7316
1452	3837
8717	9131
6135	6155
3456	3665
6132	6155
7316	25831
2915	5581
5092	8454
4478	8795
1062	8454
10399	27161
1991	8565
8370	55167
351	347273
22826	23450
6346	10075
4793	10849
3621	25855
3608	51649
8517	29775
6175	23345
3065	29128
2274	9202
4790	54951
2810	23479
1975	8241
695	5335
26058	51547
990	100532731
2266	3684
7316	404785
580	57553
5264	7316
5001	10926
1956	5688
7341	26354
6638	56257
1326	1917
8352	200186
3192	4691
351	9113
51421	54474
801	7132
163	55707
5347	9903
7186	51567
2664	5861
8662	51386
5966	81629
7316	80173
2672	51588
1874	10155
26521	80864
3024	4678
6418	8365
7083	84060
7316	51510
6125	8349
2776	9294
6599	6603
7325	10475
9601	51547
2074	8359
8368	84787
6838	7316
4343	54881
4849	10140
5094	55226
4869	26354
27044	79876
1499	55120
5437	654364
5335	27040
1495	57584
9882	10725
3336	7088
10291	440738
1933	1974
5295	22839
81	6232
6827	7316
5903	23279
22894	118460
6228	8065
88	823
6950	11224
9832	80258
3718	5777
7341	23013
23048	23710
7316	23309
10289	51727
861	4086
6129	6229
8354	51547
5894	152559
8502	84445
7185	7316
7316	23192
9146	553115
2543	64395
3551	5495
7316	9712
5250	64960
1399	4853
358	3881
10480	64431
835	842
2	3309
7533	64837
5077	25937
334	351
4595	6117
7316	10226
7316	55081
6749	8451
6606	9869
7533	51474
6222	64960
3276	7532
10189	10212
3621	5947
83463	388677
6201	27335
5170	6195
7316	9978
51160	79720
5591	6118
54507	353144
9447	10513
1457	3897
8682	8772
7251	10040
6161	10289
5649	10987
5987	65264
4625	4913
7412	7919
545	11277
2997	22933
3059	23648
11103	51116
6606	9657
10474	28986
321	9746
7316	11011
2647	5089
6310	84528
8576	386682
7703	23466
7994	8362
7316	90594
84527	386680
708	3184
2185	4162
4790	27183
1500	200845
6191	10514
4599	7222
10569	80321
1459	1499
8452	8683
4067	27071
6733	140689
57326	84105
51127	255488
3337	5071
1385	9400
55758	80321
4830	654364
351	51202
6477	28996
8558	27246
1796	3702
4437	7316
5591	6626
7316	9329
4637	6204
55143	151648
1438	4067
5926	8370
6697	7534
8366	56254
7249	26233
22948	29110
8358	55352
9790	51547
1654	7534
3662	200316
5688	5710
3187	6613
4171	25843
990	23595
6165	51639
529	7189
80705	148281
1595	2113
8106	10987
6138	27043
163	2885
6015	10477
2036	4926
7001	51295
113	7316
2199	3911
203	7013
2982	10273
6399	253461
6305	7316
5430	51741
22976	90987
43	3725
8357	10036
3336	4350
6139	9045
9750	65125
1997	4801
2648	8366
4188	55224
7316	79366
2130	9491
4790	5977
3014	3735
24144	115948
4110	11284
1026	10399
2802	3758
1947	11132
392	11200
55521	64946
64210	65125
3303	8266
10296	64795
309	10399
10204	23636
824	826
10987	112802
23450	55646
4184	386682
6839	10014
6208	8453
1654	4792
1337	7316
9636	23586
1130	2101
351	836
2801	221120
7791	55740
6881	6883
4734	4891
6135	51116
2035	5862
7316	64919
117178	126375
1501	3932
3667	5296
7316	51435
11043	85302
1315	8729
5493	8454
4690	5020
6184	10537
637	2597
2100	10957
7532	11214
5431	5439
1051	9221
6191	55832
11266	57562
54617	83444
7316	27346
2155	2158
5510	6780
5599	23193
463	22981
5589	5788
4736	6157
1660	23450
11065	25847
2205	5162
3055	125115
7157	50813
5936	55147
9319	28970
7053	54532
5332	5966
1936	55749
1956	5058
55	6462
6885	23118
11156	440026
51377	57646
1613	2888
3190	26505
10987	51429
25885	51202
80700	84447
1942	2547
9400	9479
8202	8856
56159	151254
3300	29979
64753	140460
27148	93436
498	2771
1213	7020
7316	11057
55037	64969
5094	81887
814	8611
2962	3725
27229	81847
916	7316
4093	5989
79839	84140
23204	125170
3563	10055
29979	114898
10989	23405
6310	64223
90	57381
5579	5781
3275	7316
10681	54331
2302	84255
8451	8848
3005	5579
335	1071
4350	5887
8089	9643
998	10780
3066	5928
3082	3339
65264	79666
6240	7532
545	11073
166	367
3921	64771
4306	8805
1277	4313
3104	10263
5966	56980
2043	6714
5250	54881
672	7332
81565	85458
7316	9670
6125	143244
4318	7078
805	7316
5108	84289
11170	125115
9641	10010
55900	80321
10813	22981
10365	55294
5956	353376
6595	51412
10987	90957
7536	388818
57474	84062
2885	5159
821	59341
637	3551
23433	50855
7532	9972
3703	55355
4110	112399
3454	3455
3185	10419
7128	7534
1977	8661
1434	56478
8078	65975
